Country,League,Season,Date,Time,Home,Away,HG,AG,Res,PH,PD,PA,MaxH,MaxD,MaxA,AvgH,AvgD,AvgA
Austria,Bundesliga,2021/2022,28/11/2021,13:30,Hartberg,LASK,2,1,H,5.43,4.34,1.62,5.45,4.35,1.82,4.97,4.12,1.61
Austria,Bundesliga,2021/2022,28/11/2021,16:00,Ried,SK Rapid,2,2,D,4.07,3.73,1.94,4.08,3.77,2.09,3.69,3.5,1.98
Austria,Bundesliga,2021/2022,01/12/2021,18:00,Altach,Sturm Graz,0,1,A,5.99,4.26,1.61,6.5,4.45,1.61,5.67,4.16,1.55
Austria,Bundesliga,2021/2022,04/12/2021,16:00,Salzburg,Hartberg,2,1,H,1.19,7.59,15.22,1.2,7.87,15.22,1.18,7.11,13.27
Austria,Bundesliga,2021/2022,04/12/2021,16:00,Sturm Graz,Admira,1,1,D,1.83,3.65,4.77,1.83,3.8,4.77,1.79,3.63,4.34
Austria,Bundesliga,2021/2022,04/12/2021,16:00,Tirol,A. Klagenfurt,0,1,A,2.1,3.85,3.42,2.13,3.91,3.59,2.03,3.67,3.35
Austria,Bundesliga,2021/2022,05/12/2021,13:30,LASK,Ried,1,0,H,1.38,5.43,8.17,1.45,5.43,8.8,1.38,4.91,7.63
Austria,Bundesliga,2021/2022,05/12/2021,16:00,SK Rapid,Austria Vienna,1,1,D,2.27,3.48,3.33,2.4,3.62,3.35,2.22,3.36,3.18
Austria,Bundesliga,2021/2022,05/12/2021,16:00,Wolfsberger AC,Altach,3,0,H,1.56,4.25,6.52,1.6,4.33,6.67,1.52,4.14,6.1
Austria,Bundesliga,2021/2022,11/12/2021,16:00,Hartberg,Wolfsberger AC,2,2,D,3.68,3.83,2.02,3.74,3.86,2.06,3.49,3.6,1.99
Austria,Bundesliga,2021/2022,11/12/2021,16:00,Ried,Altach,2,1,H,2.01,3.49,4.1,2.06,3.49,4.13,2.01,3.26,3.84
Austria,Bundesliga,2021/2022,11/12/2021,16:00,Salzburg,Tirol,5,0,H,1.24,6.97,11.23,1.24,7.5,15,1.2,6.63,11.96
Austria,Bundesliga,2021/2022,12/12/2021,13:30,A. Klagenfurt,Sturm Graz,0,3,A,4.28,4.12,1.81,4.34,4.13,1.85,4,3.85,1.8
Austria,Bundesliga,2021/2022,12/12/2021,13:30,Admira,SK Rapid,1,2,A,4.8,3.59,1.84,4.8,3.65,1.9,4.41,3.46,1.82
Austria,Bundesliga,2021/2022,12/12/2021,16:00,Austria Vienna,LASK,2,3,A,3.22,3.61,2.27,3.4,3.62,2.28,3.17,3.39,2.19
Austria,Bundesliga,2021/2022,11/02/2022,18:30,SK Rapid,Salzburg,1,2,A,7.61,4.54,1.47,7.8,4.76,1.5,6.92,4.4,1.45
Austria,Bundesliga,2021/2022,12/02/2022,16:00,Altach,Austria Vienna,0,2,A,4.46,3.42,1.95,5,3.8,1.96,4.28,3.29,1.9
Austria,Bundesliga,2021/2022,12/02/2022,16:00,Tirol,Sturm Graz,2,2,D,3.9,3.82,1.95,3.95,3.97,2,3.64,3.65,1.94
Austria,Bundesliga,2021/2022,12/02/2022,16:00,Wolfsberger AC,Ried,2,1,H,1.68,3.99,5.46,1.7,4.23,5.46,1.64,3.92,4.95
Austria,Bundesliga,2021/2022,13/02/2022,13:30,Hartberg,Admira,1,1,D,2.82,3.18,2.79,2.83,3.37,2.96,2.64,3.14,2.73
Austria,Bundesliga,2021/2022,13/02/2022,16:00,LASK,A. Klagenfurt,2,2,D,1.46,5.01,6.8,1.5,5.05,7.5,1.41,4.84,6.68
Austria,Bundesliga,2021/2022,19/02/2022,16:00,Admira,LASK,0,3,A,4.33,3.66,1.9,4.33,3.8,2.02,3.9,3.55,1.91
Austria,Bundesliga,2021/2022,19/02/2022,16:00,Austria Vienna,Hartberg,2,0,H,1.78,3.82,4.86,1.79,4.04,5.28,1.7,3.79,4.8
Austria,Bundesliga,2021/2022,19/02/2022,16:00,Ried,Tirol,3,2,H,2.13,3.87,3.33,2.32,3.91,3.4,2.15,3.61,3.13
Austria,Bundesliga,2021/2022,20/02/2022,13:30,A. Klagenfurt,Altach,2,0,H,2.18,3.41,3.62,2.2,3.86,3.77,2.09,3.39,3.46
Austria,Bundesliga,2021/2022,20/02/2022,13:30,Salzburg,Wolfsberger AC,2,0,H,1.31,6.02,9.6,1.35,6.4,12,1.27,5.8,9.65
Austria,Bundesliga,2021/2022,20/02/2022,16:00,Sturm Graz,SK Rapid,2,2,D,1.85,3.88,4.31,2.06,4,4.31,1.86,3.72,3.92
Austria,Bundesliga,2021/2022,26/02/2022,16:00,Altach,Admira,0,2,A,3.57,3.19,2.3,3.57,3.27,2.37,3.32,3.1,2.27
Austria,Bundesliga,2021/2022,27/02/2022,16:00,A. Klagenfurt,Ried,1,1,D,2.96,3.38,2.54,2.96,3.47,2.78,2.8,3.3,2.49
Austria,Bundesliga,2021/2022,27/02/2022,16:00,Austria Vienna,Wolfsberger AC,1,0,H,2.24,3.56,3.33,2.25,3.58,3.4,2.19,3.41,3.19
Austria,Bundesliga,2021/2022,27/02/2022,16:00,Sturm Graz,Hartberg,3,0,H,1.6,4.31,5.76,1.6,4.43,6,1.56,4.23,5.41
Austria,Bundesliga,2021/2022,27/02/2022,16:00,Tirol,SK Rapid,0,2,A,3.43,3.87,2.09,3.6,4,2.11,3.31,3.76,2.02
Austria,Bundesliga,2021/2022,02/03/2022,19:30,LASK,Salzburg,0,0,D,4,3.94,1.9,4.2,4,2,3.81,3.78,1.86
Austria,Bundesliga,2021/2022,05/03/2022,16:00,Salzburg,Altach,4,0,H,1.16,8.29,20.21,1.2,8.59,21,1.16,7.72,15.3
Austria,Bundesliga,2021/2022,06/03/2022,16:00,Admira,Austria Vienna,1,2,A,3.11,3.16,2.57,3.3,3.39,2.57,2.99,3.13,2.44
Austria,Bundesliga,2021/2022,06/03/2022,16:00,Hartberg,Tirol,0,1,A,2.36,3.77,2.96,2.55,3.77,3,2.34,3.59,2.82
Austria,Bundesliga,2021/2022,06/03/2022,16:00,SK Rapid,A. Klagenfurt,3,0,H,1.68,4.21,5.09,1.68,4.33,5.4,1.64,4.06,4.83
Austria,Bundesliga,2021/2022,06/03/2022,16:00,Ried,Sturm Graz,2,2,D,3.22,3.41,2.36,3.3,3.61,2.45,3.06,3.37,2.28
Austria,Bundesliga,2021/2022,06/03/2022,16:00,Wolfsberger AC,LASK,1,0,H,3.24,3.98,2.13,3.25,3.98,2.4,3.05,3.68,2.16
Austria,Bundesliga,2021/2022,12/03/2022,16:00,Admira,Ried,2,0,H,2.26,3.34,3.5,2.38,3.39,3.5,2.29,3.22,3.16
Austria,Bundesliga,2021/2022,12/03/2022,16:00,Altach,Hartberg,0,0,D,3.42,3.37,2.28,3.58,3.42,2.35,3.22,3.26,2.25
Austria,Bundesliga,2021/2022,13/03/2022,13:30,A. Klagenfurt,SK Rapid,1,3,A,4.21,4,1.85,4.22,4,1.88,4,3.79,1.83
Austria,Bundesliga,2021/2022,13/03/2022,13:30,Austria Vienna,Wolfsberger AC,2,1,H,2.39,3.39,3.17,2.45,3.55,3.17,2.32,3.36,3
Austria,Bundesliga,2021/2022,13/03/2022,13:30,LASK,Tirol,6,0,H,1.52,4.84,5.93,1.54,4.9,6.5,1.49,4.61,5.76
Austria,Bundesliga,2021/2022,13/03/2022,16:00,Salzburg,Sturm Graz,1,0,H,1.47,4.75,7.07,1.48,5,7.5,1.45,4.55,6.52
Austria,Bundesliga,2021/2022,19/03/2022,16:00,Ried,Altach,1,2,A,1.73,3.92,5.08,1.74,4,5.25,1.69,3.72,4.94
Austria,Bundesliga,2021/2022,19/03/2022,16:00,Tirol,Admira,0,0,D,2.88,3.43,2.57,2.9,3.51,2.6,2.75,3.3,2.51
Austria,Bundesliga,2021/2022,20/03/2022,13:30,Hartberg,LASK,0,0,D,5.42,4.42,1.61,5.42,4.42,1.66,5.05,4.14,1.6
Austria,Bundesliga,2021/2022,20/03/2022,13:30,Sturm Graz,A. Klagenfurt,3,1,H,1.39,5.31,7.96,1.39,5.5,9.5,1.33,5.21,8.41
Austria,Bundesliga,2021/2022,20/03/2022,13:30,Wolfsberger AC,Salzburg,1,4,A,5.46,4.15,1.63,5.75,4.44,1.65,5.27,4.1,1.59
Austria,Bundesliga,2021/2022,20/03/2022,16:00,SK Rapid,Austria Vienna,1,1,D,2.36,3.35,3.28,2.4,3.4,3.29,2.3,3.25,3.12
Austria,Bundesliga,2021/2022,02/04/2022,16:00,Altach,Admira,2,2,D,3.54,3.19,2.31,3.58,3.24,2.31,3.38,3.09,2.26
Austria,Bundesliga,2021/2022,02/04/2022,16:00,Hartberg,Tirol,0,1,A,2.43,3.51,3.02,2.46,3.55,3.02,2.37,3.37,2.89
Austria,Bundesliga,2021/2022,02/04/2022,16:00,LASK,Ried,0,2,A,1.57,4.7,5.51,1.57,4.84,6.26,1.52,4.43,5.51
Austria,Bundesliga,2021/2022,03/04/2022,13:30,Austria Vienna,A. Klagenfurt,1,1,D,1.5,4.61,6.81,1.5,4.7,7,1.47,4.45,6.42
Austria,Bundesliga,2021/2022,03/04/2022,13:30,Wolfsberger AC,Sturm Graz,0,2,A,2.99,3.54,2.44,3,3.58,2.44,2.88,3.43,2.37
Austria,Bundesliga,2021/2022,03/04/2022,16:00,Salzburg,SK Rapid,2,1,H,1.37,5.44,8.54,1.37,6,9.4,1.33,5.22,8.46
Austria,Bundesliga,2021/2022,09/04/2022,16:00,Admira,LASK,1,1,D,4.17,3.87,1.88,4.17,3.87,1.99,3.84,3.55,1.92
Austria,Bundesliga,2021/2022,09/04/2022,16:00,Ried,Hartberg,0,0,D,1.93,3.63,4.21,2,3.75,4.21,1.93,3.52,3.82
Austria,Bundesliga,2021/2022,09/04/2022,16:00,Tirol,Altach,0,3,A,2.01,3.6,3.95,2.02,3.6,3.98,1.96,3.44,3.8
Austria,Bundesliga,2021/2022,10/04/2022,13:30,A. Klagenfurt,Salzburg,0,6,A,15.33,7.77,1.19,19,8,1.19,14.78,7.44,1.16
Austria,Bundesliga,2021/2022,10/04/2022,13:30,SK Rapid,Wolfsberger AC,2,1,H,2.24,3.6,3.28,2.24,3.62,3.35,2.16,3.46,3.19
Austria,Bundesliga,2021/2022,10/04/2022,16:00,Sturm Graz,Austria Vienna,1,0,H,2.11,3.46,3.77,2.11,3.58,3.8,2.03,3.41,3.58
Austria,Bundesliga,2021/2022,16/04/2022,16:00,Altach,LASK,0,0,D,5.86,4.06,1.63,5.86,4.25,1.67,5.45,3.95,1.6
Austria,Bundesliga,2021/2022,16/04/2022,16:00,Hartberg,Admira,1,2,A,3.51,3.24,2.31,3.51,3.26,2.71,3.22,3.12,2.32
Austria,Bundesliga,2021/2022,16/04/2022,16:00,Ried,Tirol,2,3,A,2.22,3.59,3.36,2.29,3.74,3.36,2.15,3.52,3.18
Austria,Bundesliga,2021/2022,17/04/2022,13:30,Austria Vienna,Salzburg,1,2,A,6.59,4.33,1.54,6.59,4.51,1.6,6.16,4.1,1.52
Austria,Bundesliga,2021/2022,17/04/2022,13:30,Sturm Graz,SK Rapid,2,1,H,1.95,3.71,4.03,1.97,3.94,4.26,1.92,3.61,3.8
Austria,Bundesliga,2021/2022,17/04/2022,16:00,Wolfsberger AC,A. Klagenfurt,1,2,A,1.44,5.01,7.02,1.56,5.1,7.5,1.42,4.76,6.7
Austria,Bundesliga,2021/2022,23/04/2022,16:00,Admira,Hartberg,1,3,A,2.15,3.34,3.8,2.15,3.49,3.82,2.07,3.29,3.66
Austria,Bundesliga,2021/2022,23/04/2022,16:00,LASK,Altach,2,1,H,1.29,5.83,11.4,1.4,6,12,1.3,5.32,9.66
Austria,Bundesliga,2021/2022,23/04/2022,16:00,Tirol,Ried,2,0,H,2.61,3.41,2.85,2.67,3.6,2.85,2.55,3.33,2.71
Austria,Bundesliga,2021/2022,24/04/2022,13:30,A. Klagenfurt,Wolfsberger AC,2,3,A,4.77,4.35,1.69,4.85,4.35,1.72,4.59,4.09,1.67
Austria,Bundesliga,2021/2022,24/04/2022,13:30,Salzburg,Austria Vienna,5,0,H,1.28,6.1,11.27,1.33,6.1,11.27,1.3,5.45,9.28
Austria,Bundesliga,2021/2022,24/04/2022,16:00,SK Rapid,Sturm Graz,1,1,D,3.08,3.72,2.3,3.1,3.72,2.45,2.91,3.5,2.29
Austria,Bundesliga,2021/2022,26/04/2022,17:30,Hartberg,Altach,4,0,H,2.12,3.29,3.94,2.13,3.47,4.1,2.04,3.3,3.73
Austria,Bundesliga,2021/2022,26/04/2022,17:30,Ried,Admira,1,1,D,2.19,3.37,3.63,2.25,3.37,3.63,2.17,3.24,3.39
Austria,Bundesliga,2021/2022,26/04/2022,17:30,Tirol,LASK,4,0,H,4.19,3.76,1.91,4.36,4,1.91,3.93,3.79,1.84
Austria,Bundesliga,2021/2022,27/04/2022,17:30,SK Rapid,A. Klagenfurt,2,2,D,1.43,5.02,7.36,1.45,5.1,7.36,1.42,4.82,6.54
Austria,Bundesliga,2021/2022,27/04/2022,17:30,Sturm Graz,Salzburg,2,1,H,4.48,3.64,1.87,4.52,3.85,2.09,4.12,3.56,1.86
Austria,Bundesliga,2021/2022,27/04/2022,17:30,Wolfsberger AC,Austria Vienna,1,1,D,2.13,3.48,3.69,2.4,3.49,3.69,2.14,3.35,3.4
Austria,Bundesliga,2021/2022,07/05/2022,16:00,Admira,Tirol,1,1,D,2.42,3.45,3.09,2.7,3.56,3.09,2.44,3.33,2.84
Austria,Bundesliga,2021/2022,07/05/2022,16:00,Altach,Ried,1,1,D,3.15,3.55,2.33,3.15,3.6,2.36,3.01,3.39,2.29
Austria,Bundesliga,2021/2022,07/05/2022,16:00,LASK,Hartberg,3,3,D,1.47,4.84,6.94,1.53,4.84,7.5,1.47,4.45,6.33
Austria,Bundesliga,2021/2022,08/05/2022,13:30,A. Klagenfurt,Sturm Graz,1,2,A,4.39,3.85,1.85,4.5,4.03,1.86,4.11,3.79,1.8
Austria,Bundesliga,2021/2022,08/05/2022,13:30,Salzburg,Wolfsberger AC,4,0,H,1.32,6.01,8.67,1.36,6.01,10,1.3,5.7,8.53
Austria,Bundesliga,2021/2022,08/05/2022,16:00,Austria Vienna,SK Rapid,1,1,D,2.46,3.4,3.06,2.7,3.46,3.06,2.43,3.29,2.87
Austria,Bundesliga,2021/2022,14/05/2022,16:00,Admira,Altach,0,3,A,2.1,3.37,3.93,2.2,3.44,3.93,2.12,3.27,3.51
Austria,Bundesliga,2021/2022,14/05/2022,16:00,Ried,LASK,1,1,D,4.71,3.69,1.83,4.71,3.8,1.94,3.9,3.63,1.88
Austria,Bundesliga,2021/2022,14/05/2022,16:00,Tirol,Hartberg,4,2,H,2.16,3.86,3.26,2.27,3.86,3.27,2.14,3.68,3.09
Austria,Bundesliga,2021/2022,15/05/2022,16:00,A. Klagenfurt,Austria Vienna,1,2,A,4.06,3.93,1.89,4.06,3.93,1.98,3.77,3.71,1.89
Austria,Bundesliga,2021/2022,15/05/2022,16:00,SK Rapid,Salzburg,0,1,A,6.09,4.98,1.5,6.5,4.98,1.6,5.76,4.6,1.49
Austria,Bundesliga,2021/2022,15/05/2022,16:00,Sturm Graz,Wolfsberger AC,1,4,A,2.1,3.7,3.54,2.12,3.88,3.73,2.02,3.64,3.41
Austria,Bundesliga,2021/2022,20/05/2022,18:00,Altach,Tirol,2,1,H,1.62,4.73,4.93,1.73,4.73,4.93,1.66,4.23,4.47
Austria,Bundesliga,2021/2022,20/05/2022,18:00,Hartberg,Ried,1,1,D,2.85,2.48,3.64,3,2.48,3.7,2.75,2.37,3.47
Austria,Bundesliga,2021/2022,20/05/2022,18:00,LASK,Admira,3,1,H,1.59,4.43,5.63,1.6,4.47,5.7,1.56,4.24,5.35
Austria,Bundesliga,2021/2022,21/05/2022,16:00,Austria Vienna,Sturm Graz,4,2,H,1.94,4.02,3.77,1.99,4.02,3.85,1.93,3.72,3.61
Austria,Bundesliga,2021/2022,21/05/2022,16:00,Salzburg,A. Klagenfurt,1,1,D,1.11,12.14,19.54,1.12,12.14,29,1.09,10.61,21.34
Austria,Bundesliga,2021/2022,21/05/2022,16:00,Wolfsberger AC,SK Rapid,2,1,H,2.27,3.9,2.96,2.28,4.02,2.99,2.22,3.75,2.89
Austria,Bundesliga,2021/2022,23/05/2022,18:00,Tirol,LASK,2,1,H,3.48,3.65,2.13,3.5,3.84,2.16,3.28,3.62,2.07
Austria,Bundesliga,2021/2022,26/05/2022,16:00,Tirol,SK Rapid,1,2,A,2.92,3.63,2.44,2.92,3.7,2.46,2.78,3.52,2.39
Austria,Bundesliga,2021/2022,29/05/2022,16:00,SK Rapid,Tirol,2,0,H,1.76,4.24,4.44,1.78,4.26,4.44,1.74,4.04,4.14
Austria,Bundesliga,2022/2023,22/07/2022,19:30,Salzburg,Austria Vienna,3,0,H,1.33,6.14,8.57,1.43,6.14,10,1.31,5.47,8.58
Austria,Bundesliga,2022/2023,23/07/2022,16:00,LASK,A. Klagenfurt,3,1,H,1.47,4.78,6.95,1.47,5,7,1.43,4.7,6.53
Austria,Bundesliga,2022/2023,23/07/2022,18:30,Wolfsberger AC,Sturm Graz,1,1,D,3.08,3.62,2.34,3.1,3.63,2.4,2.92,3.5,2.29
Austria,Bundesliga,2022/2023,24/07/2022,16:00,A. Lustenau,Tirol,2,1,H,2.4,3.8,2.87,2.4,3.85,2.95,2.33,3.64,2.75
Austria,Bundesliga,2022/2023,24/07/2022,16:00,Hartberg,Altach,2,1,H,2.16,3.57,3.5,2.25,3.62,3.5,2.13,3.43,3.27
Austria,Bundesliga,2022/2023,24/07/2022,16:00,SK Rapid,Ried,1,0,H,1.83,3.6,4.86,1.86,4.04,4.86,1.79,3.59,4.39
Austria,Bundesliga,2022/2023,30/07/2022,16:00,Altach,Wolfsberger AC,2,2,D,3.15,3.56,2.32,3.33,3.64,2.42,2.93,3.5,2.28
Austria,Bundesliga,2022/2023,30/07/2022,16:00,Ried,A. Lustenau,1,0,H,1.99,3.67,3.95,2.11,3.81,3.95,1.98,3.6,3.54
Austria,Bundesliga,2022/2023,30/07/2022,18:30,Sturm Graz,Salzburg,2,1,H,5.94,4.54,1.56,6,4.7,1.58,5.41,4.4,1.53
Austria,Bundesliga,2022/2023,31/07/2022,16:00,A. Klagenfurt,SK Rapid,0,1,A,2.86,3.67,2.47,3,3.75,2.47,2.77,3.6,2.35
Austria,Bundesliga,2022/2023,31/07/2022,16:00,Austria Vienna,LASK,1,1,D,2.73,3.54,2.64,2.73,3.7,2.7,2.6,3.49,2.53
Austria,Bundesliga,2022/2023,31/07/2022,16:00,Tirol,Hartberg,2,1,H,2.17,3.94,3.19,2.35,3.94,3.19,2.22,3.7,2.91
Austria,Bundesliga,2022/2023,06/08/2022,16:00,Ried,Sturm Graz,1,1,D,3.69,3.54,2.11,4,3.67,2.15,3.43,3.46,2.07
Austria,Bundesliga,2022/2023,06/08/2022,16:00,Wolfsberger AC,LASK,1,5,A,2.66,3.68,2.64,2.82,3.75,2.75,2.61,3.54,2.51
Austria,Bundesliga,2022/2023,06/08/2022,18:30,Hartberg,Salzburg,0,2,A,10.82,6.67,1.26,11.5,6.8,1.28,10.32,6.29,1.24
Austria,Bundesliga,2022/2023,07/08/2022,16:00,Altach,Austria Vienna,3,2,H,4.54,3.72,1.85,5.5,3.95,1.85,4.36,3.75,1.76
Austria,Bundesliga,2022/2023,07/08/2022,16:00,SK Rapid,A. Lustenau,1,1,D,1.4,5.44,7.45,1.49,5.44,7.45,1.41,4.98,6.4
Austria,Bundesliga,2022/2023,07/08/2022,16:00,Tirol,A. Klagenfurt,2,2,D,1.97,4.05,3.63,1.98,4.11,3.75,1.9,3.91,3.54
Austria,Bundesliga,2022/2023,13/08/2022,16:00,A. Klagenfurt,Ried,1,0,H,2.02,3.73,3.76,2.13,3.73,3.76,2.05,3.49,3.48
Austria,Bundesliga,2022/2023,13/08/2022,16:00,Austria Vienna,Tirol,2,1,H,1.74,4.24,4.58,1.79,4.59,4.75,1.74,4.02,4.19
Austria,Bundesliga,2022/2023,13/08/2022,18:30,Sturm Graz,Altach,4,0,H,1.46,4.84,7.04,1.52,4.84,7.04,1.48,4.43,6.21
Austria,Bundesliga,2022/2023,14/08/2022,16:00,A. Lustenau,Hartberg,4,1,H,2.42,3.61,2.96,2.45,3.72,3.05,2.34,3.51,2.84
Austria,Bundesliga,2022/2023,14/08/2022,16:00,LASK,SK Rapid,2,1,H,1.65,4.45,4.98,1.75,4.5,5.37,1.64,4.17,4.72
Austria,Bundesliga,2022/2023,14/08/2022,16:00,Salzburg,Wolfsberger AC,2,1,H,1.24,7.06,11.58,1.26,7.56,12,1.22,6.64,10.84
Austria,Bundesliga,2022/2023,20/08/2022,16:00,Altach,A. Lustenau,1,2,A,2.15,3.72,3.4,2.4,3.73,3.4,2.23,3.49,3.05
Austria,Bundesliga,2022/2023,20/08/2022,16:00,Salzburg,A. Klagenfurt,2,0,H,1.23,7.11,12.39,1.23,7.7,15,1.21,6.82,11.28
Austria,Bundesliga,2022/2023,20/08/2022,18:30,Sturm Graz,LASK,0,1,A,2.45,3.6,2.92,2.5,3.75,2.92,2.38,3.51,2.8
Austria,Bundesliga,2022/2023,21/08/2022,16:00,Ried,Tirol,1,2,A,2.72,3.65,2.59,2.85,3.77,2.59,2.67,3.51,2.47
Austria,Bundesliga,2022/2023,21/08/2022,16:00,Wolfsberger AC,Austria Vienna,1,2,A,2.44,3.48,3.03,2.5,3.66,3.2,2.36,3.39,2.92
Austria,Bundesliga,2022/2023,27/08/2022,16:00,A. Lustenau,Salzburg,0,6,A,12.92,7.53,1.21,13,7.53,1.26,11.6,7.07,1.2
Austria,Bundesliga,2022/2023,27/08/2022,16:00,Hartberg,Ried,2,0,H,2.35,3.53,3.13,2.41,3.53,3.3,2.27,3.4,3.04
Austria,Bundesliga,2022/2023,27/08/2022,18:30,LASK,Altach,4,1,H,1.23,6.75,13.38,1.35,7.25,13,1.24,6.17,10.98
Austria,Bundesliga,2022/2023,28/08/2022,16:00,A. Klagenfurt,Austria Vienna,3,3,D,2.84,3.54,2.55,2.84,3.56,2.65,2.73,3.41,2.47
Austria,Bundesliga,2022/2023,28/08/2022,16:00,SK Rapid,Sturm Graz,1,2,A,2.94,3.56,2.46,2.95,3.59,2.55,2.81,3.42,2.4
Austria,Bundesliga,2022/2023,28/08/2022,16:00,Tirol,Wolfsberger AC,1,3,A,2.43,3.64,2.93,2.7,3.78,3,2.34,3.59,2.8
Austria,Bundesliga,2022/2023,03/09/2022,16:00,Austria Vienna,A. Lustenau,2,2,D,1.5,4.94,6.25,1.53,4.94,6.5,1.46,4.67,5.99
Austria,Bundesliga,2022/2023,03/09/2022,16:00,Salzburg,Tirol,2,0,H,1.16,8.95,16.94,1.17,9,17,1.14,8.25,15.2
Austria,Bundesliga,2022/2023,03/09/2022,16:00,Sturm Graz,Hartberg,0,0,D,1.4,5.29,7.83,1.43,5.29,8,1.39,4.99,7.07
Austria,Bundesliga,2022/2023,04/09/2022,13:30,Altach,SK Rapid,0,1,A,4,3.87,1.92,4.32,3.87,2,3.79,3.65,1.9
Austria,Bundesliga,2022/2023,04/09/2022,13:30,Wolfsberger AC,A. Klagenfurt,3,4,A,2.49,3.53,2.92,2.5,3.74,3.03,2.37,3.48,2.82
Austria,Bundesliga,2022/2023,04/09/2022,16:00,LASK,Ried,1,1,D,1.36,5.52,8.78,1.38,5.52,8.78,1.35,5.12,7.85
Austria,Bundesliga,2022/2023,10/09/2022,16:00,SK Rapid,Wolfsberger AC,1,3,A,2.03,3.65,3.83,2.05,3.77,4.2,1.97,3.58,3.59
Austria,Bundesliga,2022/2023,10/09/2022,16:00,Ried,Salzburg,0,3,A,7.34,4.84,1.45,8.5,5.75,1.45,7.16,4.78,1.4
Austria,Bundesliga,2022/2023,10/09/2022,16:00,Tirol,Altach,0,0,D,1.93,3.87,3.97,1.93,4,4.5,1.86,3.77,3.82
Austria,Bundesliga,2022/2023,11/09/2022,13:30,A. Lustenau,LASK,1,1,D,6.77,4.85,1.47,7,5,1.47,6.36,4.74,1.44
Austria,Bundesliga,2022/2023,11/09/2022,13:30,Hartberg,Austria Vienna,0,3,A,3.68,3.87,2,3.93,3.88,2.1,3.47,3.63,1.99
Austria,Bundesliga,2022/2023,11/09/2022,16:00,A. Klagenfurt,Sturm Graz,0,2,A,3.6,3.77,2.06,3.69,3.88,2.2,3.38,3.58,2.05
Austria,Bundesliga,2022/2023,17/09/2022,16:00,Altach,A. Klagenfurt,1,4,A,2.9,3.71,2.42,2.91,3.71,2.5,2.82,3.52,2.36
Austria,Bundesliga,2022/2023,17/09/2022,16:00,LASK,Tirol,1,4,A,1.54,4.81,6.21,1.6,5.25,7.7,1.5,4.57,5.62
Austria,Bundesliga,2022/2023,17/09/2022,16:00,Wolfsberger AC,Hartberg,3,1,H,1.76,4.17,4.48,1.8,4.43,4.48,1.76,3.97,4.12
Austria,Bundesliga,2022/2023,18/09/2022,13:30,Austria Vienna,Ried,3,0,H,1.65,4.24,5.36,1.7,4.25,5.36,1.63,4.05,4.96
Austria,Bundesliga,2022/2023,18/09/2022,13:30,Sturm Graz,A. Lustenau,2,0,H,1.39,5.32,8.02,1.39,5.32,8.5,1.37,5.03,7.62
Austria,Bundesliga,2022/2023,18/09/2022,16:00,Salzburg,SK Rapid,1,1,D,1.47,4.95,6.62,1.55,4.95,7,1.46,4.62,6.27
Austria,Bundesliga,2022/2023,01/10/2022,16:00,A. Lustenau,Wolfsberger AC,1,3,A,3.6,3.95,1.98,3.82,4,2,3.51,3.79,1.94
Austria,Bundesliga,2022/2023,01/10/2022,16:00,Salzburg,LASK,1,1,D,1.52,4.75,6.02,1.55,4.9,6.5,1.48,4.64,5.77
Austria,Bundesliga,2022/2023,01/10/2022,16:00,Tirol,SK Rapid,0,5,A,3.81,3.88,1.93,4.1,3.97,1.97,3.79,3.77,1.86
Austria,Bundesliga,2022/2023,02/10/2022,13:30,Hartberg,A. Klagenfurt,2,3,A,3.63,3.91,2.01,3.86,3.97,2.14,3.46,3.73,1.98
Austria,Bundesliga,2022/2023,02/10/2022,13:30,Ried,Altach,2,3,A,2.25,3.47,3.38,2.25,3.57,3.42,2.19,3.36,3.23
Austria,Bundesliga,2022/2023,02/10/2022,16:00,Austria Vienna,Sturm Graz,0,3,A,3.01,3.63,2.38,3.05,3.65,2.4,2.94,3.47,2.3
Austria,Bundesliga,2022/2023,08/10/2022,16:00,A. Klagenfurt,A. Lustenau,2,1,H,1.72,4.43,4.46,1.75,4.43,4.7,1.7,4.07,4.39
Austria,Bundesliga,2022/2023,08/10/2022,16:00,Altach,Salzburg,2,3,A,7.41,5.09,1.43,8.1,5.8,1.44,7.08,5,1.39
Austria,Bundesliga,2022/2023,08/10/2022,16:00,LASK,Hartberg,0,3,A,1.34,5.76,8.74,1.36,5.8,10,1.32,5.46,8.26
Austria,Bundesliga,2022/2023,09/10/2022,13:30,Sturm Graz,Tirol,2,1,H,1.43,5.18,7.28,1.45,5.2,7.5,1.4,4.95,6.91
Austria,Bundesliga,2022/2023,09/10/2022,13:30,Wolfsberger AC,Ried,1,2,A,1.69,4.31,4.8,1.75,4.33,4.8,1.69,4.04,4.44
Austria,Bundesliga,2022/2023,09/10/2022,16:00,SK Rapid,Austria Vienna,1,2,A,2.4,3.63,2.99,2.4,3.82,3.25,2.29,3.51,2.92
Austria,Bundesliga,2022/2023,15/10/2022,16:00,Tirol,A. Lustenau,3,2,H,2.33,3.71,3.04,2.33,3.78,3.41,2.19,3.63,3.04
Austria,Bundesliga,2022/2023,15/10/2022,16:00,A. Klagenfurt,LASK,1,3,A,3.24,3.78,2.2,3.24,3.78,2.3,3.03,3.58,2.2
